symbol,price,Volume,turnover,blue_daily,max_blue_daily,blue_days,blue_weekly,max_blue_weekly,blue_weeks,lired_daily,lired_days,lired_weekly,lired_weeks,company_name
PCAR,92.68,2873954.0,26635.805672000002,0.0,126.06843760443527,0,0.0,226.20787287364433,3,0.0,0,0.0,0,PACCAR Inc
OIH,215.95,409353.0,8839.978035,0.0,0.0,0,0.0,253.2794585232561,2,0.0,0,0.0,0,VanEck Oil Services ETF
CPK,133.57,124918.0,1668.529726,0.0,0.0,0,0.0,0.0,0,0.0,2,-230.3443137265673,4,Chesapeake Utilities
NATL,26.18,228703.0,598.744454,0.0,0.0,0,0.0,246.98968862146245,2,0.0,0,0.0,0,NCR Atleos Corporation
VWOB,63.76,287880.0,1835.52288,0.0,0.0,0,0.0,247.59959047400147,2,0.0,0,0.0,0,Vanguard Emerging Markets Government Bond ETF
BRKU,31.08,143417.0,445.7400359999999,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,Direxion Daily BRKB Bull 2X Shares
SONO,9.15,2605919.0,2384.4158850000003,0.0,152.1444130131509,1,0.0,250.19080805970628,4,0.0,0,0.0,0,"Sonos, Inc. Common Stock"
UWM,30.82,250871.0,773.1844219999999,0.0,0.0,0,0.0,213.79380258783965,2,0.0,0,0.0,0,ProShares Ultra Russell2000
CII,18.04,180757.0,326.085628,0.0,0.0,0,0.0,207.9250500158148,2,0.0,0,0.0,0,"BlackRock Enhanced Large Cap Core Fund, Inc."
NMIH,33.9,793247.0,2689.10733,0.0,0.0,0,0.0,282.79292574888666,2,0.0,0,0.0,0,NMI Holdings Inc. Common Stock
EXE,104.4,2447356.0,25550.39664,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,Expand Energy Corporation Common Stock
CGIC,26.52,205947.0,546.171444,0.0,0.0,0,0.0,303.6314601707471,2,0.0,0,0.0,0,Capital Group International Core Equity ETF
NU,11.75,57321236.0,67352.4523,0.0,0.0,0,0.0,224.37462674867584,2,0.0,0,0.0,0,Nu Holdings Ltd.
SDVD,19.24,142007.0,273.22146799999996,0.0,0.0,0,0.0,323.3114184848795,2,0.0,0,0.0,0,FT Vest SMID Rising Dividend Achievers Target Income ETF
STI,0.1111,9937549.0,110.40616939,0.0,0.0,0,0.0,337.39955955622935,2,0.0,0,0.0,0,"Solidion Technology, Inc. Common Stock"
AUB,26.46,2307541.0,6105.753486,0.0,0.0,0,0.0,170.16653838181688,3,0.0,0,0.0,0,Atlantic Union Bankshares Corporation
TDIV,72.42,105738.0,765.754596,0.0,0.0,0,0.0,288.8318178379596,2,0.0,0,0.0,0,First Trust Exchange-Traded Fund VI First Trust NASDAQ Technology Dividend Index Fund
CMRE,9.17,733835.0,672.926695,0.0,0.0,0,0.0,156.8890885476851,2,0.0,0,0.0,0,Costamare Inc.
YLD,18.95,303595.0,575.312525,0.0,0.0,0,0.0,253.6580077106131,2,0.0,0,0.0,0,Principal Active High Yield ETF
SLG,54.48,544659.0,2967.3022319999995,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,SL Green Realty Corp.
AIG,82.45,2620156.0,21603.186220000003,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,"American International Group, Inc."
NTWO,10.1,410644.0,414.75043999999997,0.0,0.0,0,0.0,0.0,0,-436.34306752846857,5,-350.0,4,Newbury Street II Acquisition Corp Class A Ordinary Shares
SKGR,12.02,196254.0,235.897308,0.0,202.12236561638127,1,301.2574538325841,301.2574538325841,2,0.0,0,0.0,1,SK Growth Opportunities Corporation Class A Common Stock
DEO,111.63,676576.0,7552.617888,0.0,0.0,0,0.0,163.4665452399681,2,0.0,0,0.0,0,Diageo plc
CLX,137.57,1221036.0,16797.792252,0.0,0.0,0,0.0,199.08242464887869,3,0.0,0,0.0,0,Yahoo Finance
GTE,4.57,226211.0,103.378427,0.0,0.0,0,0.0,271.43427865259287,2,0.0,0,0.0,0,Gran Tierra Energy Inc.
BECN,124.09,1404595.0,17429.619355000003,0.0,0.0,0,0.0,0.0,0,-263.4757588393079,3,-212.3545767734357,2,"Beacon Roofing Supply, Inc."
FLTW,41.9,26979.0,113.04200999999999,0.0,0.0,0,0.0,179.04075833880614,2,0.0,0,0.0,0,Franklin FTSE Taiwan ETF
ONEW,14.4,108784.0,156.64896000000002,0.0,0.0,0,0.0,227.41279885204045,2,0.0,0,0.0,0,OneWater Marine Inc. Class A Common Stock
CDRE,30.08,254767.0,766.3391359999999,0.0,0.0,0,0.0,199.0793238881799,2,0.0,0,0.0,0,"Cadre Holdings, Inc."
AMLX,5.24,454605.0,238.21302000000003,0.0,0.0,0,0.0,0.0,0,-212.48492134444865,5,0.0,0,"Amylyx Pharmaceuticals, Inc. Common Stock"
AMZY,15.33,91334.0,140.015022,0.0,0.0,0,0.0,242.19473104631442,2,0.0,0,0.0,0,YieldMax AMZN Option Income Strategy ETF
SHC,11.3,907320.0,1025.2716,0.0,0.0,0,0.0,252.94687345522874,2,0.0,0,0.0,0,Sotera Health Company Common Stock
TY,29.25,52908.0,154.7559,0.0,0.0,0,0.0,193.91958585811687,2,0.0,0,0.0,0,TRI-Continental Corporation
NCDL,15.79,258431.0,408.062549,0.0,0.0,0,0.0,331.8475823194295,2,0.0,0,0.0,0,Nuveen Churchill Direct Lending Corp
FIP,4.26,1309947.0,558.037422,0.0,0.0,0,0.0,348.03335622390534,3,0.0,0,0.0,0,FTAI Infrastructure Inc. Common Stock
TNC,72.18,110684.0,798.9171120000001,0.0,203.88993020111684,1,0.0,281.32944882348215,3,0.0,0,0.0,0,TENNANT COMPANY
VTRS,8.03,12858508.0,10325.381924,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,Viatris Inc.
AURA,5.52,202442.0,111.74798399999999,0.0,0.0,0,0.0,178.02394578814327,3,0.0,0,0.0,0,"Aura Biosciences, Inc. Common Stock"
COOP,116.43,988572.0,11509.943796000001,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,Mr. Cooper Group Inc. Common Stock
RSPG,71.77,110008.0,789.5274159999999,0.0,0.0,0,0.0,272.21592796866463,2,0.0,0,0.0,0,Invesco S&P 500 Equal Weight Energy ETF
MAX,8.47,271593.0,230.03927099999999,0.0,0.0,0,0.0,204.05407218253785,2,0.0,0,0.0,0,"MediaAlpha, Inc."
BUCK,23.65,91991.0,217.55871499999998,0.0,0.0,0,0.0,268.83168224720225,2,0.0,0,0.0,0,Simplify Treasury Option Income ETF
FREL,26.43,170488.0,450.599784,0.0,0.0,0,0.0,211.6528293668406,2,0.0,0,0.0,0,Fidelity MSCI Real Estate Index ETF
DMX,49.6,265684.0,1317.7926400000001,0.0,0.0,0,0.0,350.0,3,-307.1204202519744,1,0.0,0,DoubleLine Multi-Sector Income ETF
IGE,42.41,25374.0,107.61113399999998,0.0,0.0,0,0.0,198.57765659642297,2,0.0,0,0.0,0,iShares North American Natural Resources ETF
KLIP,31.04,62198.0,193.062592,0.0,0.0,0,0.0,214.59462864673338,2,0.0,0,0.0,0,KraneShares KWEB Covered Call Strategy ETF
GHYG,45.12,25889.0,116.811168,0.0,0.0,0,0.0,257.5327874893914,2,-71.95838690501327,0,0.0,0,iShares US & Intl High Yield Corp Bond ETF
EARN,5.49,482052.0,264.646548,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,Ellington Credit Company
MDB,173.21,3316209.0,57440.056089,0.0,0.0,0,0.0,249.3052933077392,2,0.0,0,0.0,0,"MongoDB, Inc. Class A"
RWO,43.08,50123.0,215.929884,0.0,0.0,0,0.0,253.61539216217164,2,0.0,0,0.0,0,SPDR  Dow Jones  Global Real Estate ETF
ECPG,34.81,364786.0,1269.820066,0.0,0.0,0,0.0,199.39631763385253,2,0.0,0,0.0,0,"Encore Capital Group, Inc."
OIA,5.76,204643.0,117.87436799999999,0.0,0.0,0,0.0,209.93063089924223,2,0.0,0,0.0,0,INVESCO MUNICIPAL INCOME OPPORTUNITIES TRUST
SMST,1.79,22256979.0,3983.9992410000004,0.0,258.93653821533013,4,350.0,350.0,4,0.0,0,0.0,0,Tidal Trust II Defiance Daily Target 2x Short MSTR ETF
UMH,17.42,284499.0,495.597258,0.0,0.0,0,0.0,240.76235328684217,2,0.0,0,0.0,0,"UMH Properties, Inc."
CRON,1.85,2199932.0,406.98742000000004,0.0,0.0,0,0.0,349.99999999999994,3,0.0,0,0.0,0,Cronos Group Inc. Common Share
ARCB,64.67,243984.0,1577.844528,0.0,179.41076456453914,1,0.0,152.79789792961353,2,0.0,0,0.0,0,ArcBest Corporation
AVEM,60.42,1291087.0,7800.747654000001,0.0,0.0,0,0.0,298.2587647232098,2,0.0,0,0.0,0,Avantis Emerging Markets Equity ETF
SGDM,41.86,84745.0,354.74256999999994,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,4,Sprott Gold Miners ETF
F,10.06,87028703.0,87550.875218,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Ford Motor Company
CAMT,66.94,260470.0,1743.58618,0.0,0.0,0,0.0,238.26539199039604,2,0.0,0,0.0,0,Camtek Ltd
SRAD,22.12,11508517.0,25456.839604,0.0,0.0,0,0.0,0.0,0,0.0,0,-265.282536762565,5,Sportradar Group AG Class A Ordinary Shares
CGTL,6.1,270077.0,164.74697,0.0,0.0,0,0.0,0.0,0,-268.9221432566322,4,0.0,0,Creative Global Technology Holdings Limited Ordinary Shares
HR,15.73,1122559.0,1765.785307,0.0,0.0,0,0.0,175.3969432417881,2,0.0,0,0.0,0,Healthcare Realty Trust Incorporated
DKS,189.51,792661.0,15021.718610999998,0.0,0.0,0,0.0,203.95830058637475,2,0.0,0,0.0,0,"Dick's Sporting Goods, Inc."
BRKR,38.97,1849208.0,7206.363575999999,0.0,0.0,0,0.0,313.8320289068173,2,0.0,0,0.0,0,Bruker Corporation
NFBK,10.06,151340.0,152.24804,0.0,0.0,0,0.0,200.13836368535905,2,0.0,0,0.0,0,"Northfield Bancorp, Inc."
STR,17.14,1270253.0,2177.213642,0.0,0.0,0,0.0,337.5537060281447,2,0.0,0,0.0,0,Sitio Royalties Corp.
GOOX,21.11,164047.0,346.303217,0.0,0.0,0,0.0,174.66573670604052,2,0.0,0,0.0,0,T-Rex 2X Long Alphabet Daily Target ETF
CNS,76.85,139162.0,1069.4599699999999,0.0,0.0,0,0.0,290.2458898805431,2,0.0,0,0.0,0,Cohen & Steers Inc.
AMX,17.1,3822900.0,6537.159000000001,0.0,0.0,0,0.0,335.0488671291033,2,-0.0491072224809935,0,0.0,0,America Movil S.A.B de C.V American Depositary Shares (each representing the right to receive twenty (20) Series B Shares)
MLGO,8.69,5931949.0,5154.863681,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,"MicroAlgo, Inc. Ordinary Shares"
EYPT,6.54,526623.0,344.41144199999997,0.0,0.0,0,0.0,227.4864488359121,3,0.0,0,0.0,0,"EyePoint Pharmaceuticals, Inc. Common Stock"
LZB,38.54,358961.0,1383.435694,0.0,0.0,0,0.0,177.85133439052115,2,0.0,0,0.0,0,La-Z-Boy Incorporated
MATX,103.55,325348.0,3368.97854,0.0,114.97602097498208,0,0.0,191.72787313324608,3,0.0,0,0.0,0,"Matsons, Inc."
DNTH,21.23,335240.0,711.71452,0.0,0.0,0,0.0,318.84817732174093,3,0.0,0,0.0,0,"Dianthus Therapeutics, Inc. Common Stock"
NNDM,1.55,1409767.0,218.51388500000002,0.0,0.0,0,0.0,260.08747438154273,2,0.0,0,0.0,0,Nano Dimension Ltd. American Depositary Shares
AAXN,174.54,609610.0,10640.13294,0.0,0.0,0,0.0,0.0,0,-321.73907036818656,4,-350.0,3,"Axon Enterprise, Inc. Common Stock"
DOC,18.81,5285522.0,9942.066882,0.0,0.0,0,0.0,219.86055292032552,2,0.0,0,0.0,0,"Healthpeak Properties, Inc."
INGM,17.7,295961.0,523.8509700000001,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,Ingram Micro Holding Corporation
URTY,29.55,899256.0,2657.30148,0.0,0.0,0,0.0,210.41262440506767,2,0.0,0,0.0,0,ProShares UltraPro Russell2000
FCN,161.91,981518.0,15891.757937999999,0.0,0.0,0,0.0,298.1299469514148,2,-150.47092614521986,0,0.0,0,"FTI Consulting, Inc."
GXO,36.48,1088006.0,3969.0458879999996,0.0,0.0,0,0.0,214.20539803344727,2,0.0,0,0.0,0,"GXO Logistics, Inc."
LGIH,60.23,280746.0,1690.9331579999998,0.0,156.1258056379831,1,0.0,350.0,4,0.0,0,0.0,0,"LGI Homes, Inc."
AVNS,12.53,905916.0,1135.1127479999998,0.0,241.37165123456214,2,0.0,181.5747235051786,4,0.0,0,0.0,0,"Avanos Medical, Inc."
QUAL,166.82,877077.0,14631.398513999999,0.0,0.0,0,0.0,171.2654311365832,2,0.0,0,0.0,0,iShares MSCI USA Quality Factor ETF
SN,79.28,1119509.0,8875.467352,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,"SharkNinja, Inc."
COG,22.25,19280088.0,42898.1958,0.0,0.0,0,0.0,0.0,0,0.0,4,-204.05050483976797,1,CABOT OIL & GAS CORP
XENE,38.2,637044.0,2433.50808,0.0,0.0,0,0.0,157.053181627061,2,0.0,0,0.0,0,Xenon Pharmaceuticals Inc
ILOW,38.52,37515.0,144.50778,0.0,0.0,0,0.0,82.18377203538861,0,-236.22541775407407,3,-110.22678625624162,0,AB International Low Volatility Equity ETF
PHM,102.85,1939859.0,19951.449814999996,0.0,0.0,0,0.0,201.64719689987257,3,0.0,0,0.0,0,"PulteGroup, Inc."
DINO,30.56,2800552.0,8558.486911999998,0.0,0.0,0,0.0,304.6106963293228,2,0.0,0,0.0,0,HF Sinclair Corporation
NVO,62.63,7890032.0,49415.270416,0.0,73.84679296926986,0,0.0,294.1616355883478,3,0.0,0,0.0,0,Novo-Nordisk A/S
TOL,101.06,1528033.0,15442.301497999999,0.0,0.0,0,0.0,172.10464506889977,3,0.0,0,0.0,0,"Toll Brothers, Inc."
AGRI,1.78,1094840.0,194.88152,0.0,0.0,0,0.0,349.8726729148043,2,0.0,0,0.0,0,AgriFORCE Growing Systems Ltd. Common Shares
CMF,55.29,484283.0,2677.600707,0.0,0.0,0,0.0,211.41837355782937,3,0.0,0,0.0,0,iShares California Muni Bond ETF
FNDE,30.08,872141.0,2623.4001279999998,0.0,0.0,0,0.0,235.49817229260665,2,0.0,0,0.0,0,Schwab Fundamental Emerging Markets Equity ETF
AOR,57.05,242982.0,1386.21231,0.0,0.0,0,0.0,257.95853228544155,2,0.0,0,0.0,0,iShares Core Growth Allocation ETF
XMLV,60.1,34719.0,208.66119,0.0,0.0,0,0.0,213.81663923765734,2,0.0,0,0.0,0,Invesco S&P MidCap Low Volatility ETF
ABL,8.3,410535.0,340.7440500000001,0.0,0.0,0,0.0,249.59055685617736,2,0.0,0,0.0,0,"Abacus Life, Inc. Class A Common Stock"
ESQ,84.93,71932.0,610.918476,0.0,0.0,0,0.0,0.0,0,-234.4510116759957,3,0.0,0,"Esquire Financial Holdings, Inc. Common Stock"
DIOD,38.23,694676.0,2655.7463479999997,0.0,0.0,0,0.0,195.40368045009038,2,0.0,0,0.0,0,Diodes Inc
FATE,1.35,1551693.0,209.478555,0.0,0.0,0,0.0,202.01095996543745,2,0.0,1,0.0,0,"Fate Therapeutics, Inc."
OVV,34.53,2810872.0,9705.941015999999,0.0,0.0,0,0.0,230.53050768384568,2,0.0,0,0.0,0,Ovintiv Inc.
FLMI,24.07,210123.0,505.76606100000004,0.0,0.0,0,0.0,204.12405571522666,2,0.0,0,0.0,0,Franklin Dynamic Municipal Bond ETF
RSPD,48.59,22019.0,106.990321,0.0,0.0,0,0.0,190.28378147041266,2,0.0,0,0.0,0,Invesco S&P 500 Equal Weight Consumer Discretionary ETF
PUBM,9.85,493894.0,486.48558999999995,0.0,0.0,0,0.0,214.5334617553971,2,0.0,0,0.0,0,"PubMatic, Inc. Class A Common Stock"
ATSG,22.48,4657877.0,10470.907496000002,0.0,92.94251050911643,0,0.0,0.0,0,0.0,0,-225.91617509639028,3,"Air Transport Services Group, Inc."
PGF,14.1,219899.0,310.05759,0.0,0.0,0,0.0,334.20420460733084,2,0.0,0,0.0,0,Invesco Financial Preferred ETF
KRO,7.71,191091.0,147.331161,0.0,0.0,0,0.0,240.48942758536344,2,0.0,0,0.0,0,"Kronos Worldwide, Inc."
SFBS,71.74,191313.0,1372.479462,0.0,218.0711191462042,1,171.67478624557873,176.21508494970269,3,0.0,0,0.0,0,ServisFirst Bancshares Inc.
EFR,11.76,181360.0,213.27936,0.0,0.0,0,0.0,163.00939473539157,2,0.0,0,0.0,0,Eaton Vance Senior Floating-Rate Fund
ALT,5.17,1474332.0,762.2296439999999,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,"Altimmune, Inc. Common Stock"
SDY,130.49,184019.0,2401.2639310000004,0.0,0.0,0,0.0,199.8135542710321,2,0.0,0,0.0,0,SPDR S&P Dividend ETF
SHYF,9.21,907850.0,836.1298500000001,0.0,156.97120210404202,1,186.86206695903243,186.86206695903243,3,0.0,0,0.0,0,"The Shyft Group, Inc. Common Stock"
IRDM,23.04,2161501.0,4980.098304,0.0,112.74526381599435,0,153.4646438594791,154.50580818190582,2,0.0,0,0.0,0,Iridium Communications Inc.
TOWN,33.01,255592.0,843.709192,0.0,0.0,0,0.0,249.89976617196257,2,0.0,0,0.0,0,Towne Bank
MSBI,16.8,117876.0,198.03168,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,"Midland States Bancorp, Inc. Common Stock"
ARVN,9.14,1014803.0,927.529942,0.0,0.0,0,0.0,159.64738712903926,2,0.0,0,0.0,0,"Arvinas, Inc"
IPAR,107.26,353159.0,3787.983434,0.0,0.0,0,0.0,193.5762837887986,2,0.0,0,0.0,0,"Interparfums, Inc. Common Stock"
AKR,19.6,973878.0,1908.80088,0.0,0.0,0,0.0,321.7714438058559,3,0.0,0,0.0,0,Acadia Realty Trust
TER,77.3,3575738.0,27640.454739999997,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,"Teradyne, Inc."
ASTL,5.25,1216472.0,638.6478,0.0,0.0,0,0.0,314.5570107206715,2,0.0,0,0.0,0,Algoma Steel Group Inc. Common Shares
DFAE,25.89,796647.0,2062.519083,0.0,0.0,0,0.0,259.3906270430273,2,0.0,0,0.0,0,Dimensional Emerging Core Equity Market ETF
EFIV,51.88,60455.0,313.64054000000004,0.0,0.0,0,0.0,182.06496876482694,2,0.0,0,0.0,0,SPDR S&P 500 ESG ETF
IEMG,53.95,4267605.0,23023.728975,0.0,0.0,0,0.0,185.19359595197582,2,0.0,0,0.0,0,iShares Core MSCI Emerging Markets ETF
EPP,45.39,310228.0,1408.124892,0.0,0.0,0,0.0,185.0651898574493,2,-127.98916346837605,0,0.0,0,iShares MSCI Pacific ex Japan ETF
QS,3.96,13470376.0,5334.2688960000005,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,QuantumScape Corporation
ZDEK,23.7,93138.0,220.73706,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,Innovator Equity Defined Protection ETF - 1 Yr December
MTCH,30.19,3151117.0,9513.222223,0.0,0.0,0,0.0,206.75379755076077,2,0.0,0,0.0,0,"Match Group, Inc."
FENY,22.59,1531862.0,3460.4762579999997,0.0,0.0,0,0.0,205.22753293628932,2,0.0,0,0.0,0,Fidelity MSCI Energy Index ETF
FUMB,20.01,564837.0,1130.238837,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,1,First Trust Ultra Short Duration Municipal ETF
LEG,7.42,1925066.0,1428.398972,0.0,154.02714910593016,1,0.0,253.1735749171896,4,0.0,0,0.0,0,"Leggett & Platt, Inc."
HUBB,360.28,470586.0,16954.272407999997,0.0,0.0,0,0.0,350.0,2,-132.45785398697862,0,0.0,0,Hubbell Incorporated
VFMV,121.9494,41960.0,511.69968240000003,0.0,0.0,0,0.0,255.1379244595523,2,0.0,0,0.0,0,Vanguard U.S. Minimum Volatility ETF
CRTC,29.2362,106096.0,310.18438752000003,0.0,0.0,0,0.0,270.529571181409,2,0.0,0,0.0,0,Xtrackers US National Critical Technologies ETF
GATE,36.05,159592.0,575.32916,0.0,0.0,0,0.0,207.00254159281826,1,0.0,3,0.0,2,Marblegate Acquisition Corp. Class A Common Stock
BSTP,31.8239,37057.0,117.92982622999999,0.0,0.0,0,0.0,201.42618228671517,2,0.0,0,0.0,0,Innovator Buffer Step-Up Strategy ETF
POCT,38.49,35468.0,136.516332,0.0,0.0,0,0.0,350.00000000000006,2,0.0,0,0.0,0,Innovator U.S. Equity Power Buffer ETF - October
FTS,48.55,450384.0,2186.61432,0.0,0.0,0,0.0,0.0,0,0.0,3,-138.25438201477516,0,Fortis Inc. Common Shares
WEX,130.06,420925.0,5474.55055,0.0,0.0,0,0.0,259.3377682541089,2,0.0,0,0.0,0,WEX Inc.
DULL,4.04,260077.0,105.07110800000001,0.0,93.7235671479725,0,218.64510529514902,218.64510529514902,5,0.0,0,0.0,0,MicroSectors Gold -3x Inverse Leveraged ETN
SRTY,24.18,1691412.0,4089.8342159999997,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,ProShares UltraPro Short Russell2000
BKGI,35.66,74081.0,264.172846,0.0,0.0,0,0.0,0.0,0,-177.73967586220004,1,-228.51011766680756,3,BNY Mellon Global Infrastructure Income ETF
NFE,5.87,6950790.0,4080.1137299999996,0.0,214.6975150112108,1,0.0,200.5896407344165,2,0.0,0,0.0,0,New Fortress Energy Inc. Class A Common Stock
GIII,25.51,396853.0,1012.3720030000001,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,G-Iii Apparel Group Ltd
VCRM,72.99,289801.0,2115.257499,0.0,0.0,0,0.0,339.4907686421553,3,0.0,0,0.0,0,Vanguard Core Tax-Exempt Bond ETF
NVEC,57.84,24634.0,142.483056,0.0,0.0,0,0.0,243.9375952211731,3,0.0,0,0.0,0,NVE Corp
ENVX,6.79,4049979.0,2749.9357410000002,0.0,0.0,0,0.0,213.5288000560847,3,0.0,0,0.0,0,Enovix Corporation Common Stock
CHX,25.27,3931551.0,9935.029376999999,0.0,0.0,0,0.0,195.86147678284647,2,0.0,0,0.0,0,ChampionX Corporation
CPRI,14.7,3180634.0,4675.53198,0.0,0.0,0,0.0,301.6611462311356,2,0.0,0,0.0,0,Capri Holdings Limited
EOG,113.46,2075345.0,23546.86437,0.0,0.0,0,0.0,171.5574038058646,2,0.0,0,0.0,0,"EOG Resources, Inc."
CGMS,27.05,1141766.0,3088.47703,0.0,0.0,0,0.0,258.49401265415315,2,0.0,0,0.0,0,Capital Group U.S. Multi-Sector Income ETF
JMHI,49.57,26590.0,131.80663,0.0,0.0,0,0.0,252.95764340154722,2,0.0,0,0.0,0,JPMorgan High Yield Municipal ETF
JNVR,49.635,168227.0,834.9947145,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,Janover Inc. Common Stock
FERG,169.52,1851092.0,31379.711584000004,0.0,0.0,0,0.0,229.11681861513372,2,0.0,0,0.0,0,Ferguson Enterprises Inc.
AAPU,23.35,707440.0,1651.8724000000002,0.0,0.0,0,0.0,181.33006839585929,2,0.0,0,0.0,0,Direxion Shares ETF Trust Direxion Daily AAPL Bull 2X Shares
SLYG,80.5,252491.0,2032.55255,0.0,0.0,0,0.0,247.92715906366487,2,0.0,0,0.0,0,SPDR S&P 600 Small Cap Growth ETF (based on S&P SmallCap 600 Growth Index--symbol: CKG)
RDFI,22.9,79794.0,182.72825999999998,0.0,0.0,0,0.0,193.43452674665662,2,0.0,0,0.0,0,Rareview Dynamic Fixed Income ETF
CXT,46.47,304636.0,1415.643492,0.0,0.0,0,0.0,172.9951030352917,3,0.0,0,0.0,0,"Crane NXT, Co."
CUTR,0.0969,29608605.0,286.90738245,282.98592519088544,329.87649435698444,3,103.45304062061724,103.45304062061724,0,0.0,0,0.0,0,"Cutera, Inc."
WY,25.5,4047392.0,10320.8496,0.0,0.0,0,0.0,227.4914425548879,2,0.0,0,0.0,0,Weyerhaeuser Company
MNRO,14.58,950679.0,1386.089982,0.0,171.34410190078918,2,0.0,260.0582557900286,3,0.0,0,0.0,0,"Monro, Inc. Common Stock"
CGHM,24.45,429797.0,1050.853665,0.0,0.0,0,0.0,350.0,3,0.0,0,0.0,0,Capital Group Municipal High-Income ETF
EEMA,73.29,16858.0,123.552282,0.0,0.0,0,0.0,271.24800230046594,2,0.0,0,0.0,0,iShares MSCI Emerging Markets Asia ETF
NULG,79.03,63507.0,501.895821,0.0,0.0,0,0.0,235.19113598204692,2,0.0,0,0.0,0,Nuveen ESG Large-Cap Growth ETF
SUSL,94.09,47609.0,447.95308100000005,0.0,0.0,0,0.0,248.17591307878465,2,0.0,0,0.0,0,iShares ESG MSCI USA Leaders ETF
ABEO,5.39,1351632.0,728.529648,0.0,0.0,0,0.0,232.52475672965795,3,0.0,0,0.0,0,Abeona Therapeutics Inc. Common Stock
EMN,80.82,1806538.0,14600.440116,0.0,0.0,0,0.0,186.1758651880459,2,0.0,0,0.0,0,Eastman Chemical Company
LE,8.64,203106.0,175.483584,0.0,0.0,0,0.0,350.0,2,0.0,0,0.0,0,"Lands' End, Inc. Common Stock"
TGI,25.25,1034380.0,2611.8095,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,"Triumph Group, Inc."
MBUU,28.67,145209.0,416.314203,0.0,0.0,0,0.0,225.9068319798282,3,0.0,0,0.0,0,"Malibu Boats, Inc. Class A"
MSOS,2.83,19929141.0,5639.946903,0.0,0.0,0,0.0,210.5601923702008,2,-458.00000000000006,1,0.0,0,AdvisorShares Pure US Cannabis ETF
EOT,16.27,71905.0,116.98943499999999,0.0,0.0,0,0.0,304.824874114688,2,0.0,0,0.0,0,EATON VANCE NATIONAL MUNICIPAL OPPORTUNITIES TRUST
CCAP,15.98,98006.0,156.61358800000002,0.0,0.0,0,0.0,208.58680960517822,3,0.0,0,0.0,0,"Crescent Capital BDC, Inc. Common stock"
ADNT,12.81,1121633.0,1436.811873,0.0,0.0,0,0.0,271.15573743823,3,0.0,0,0.0,0,Adient plc Ordinary Shares
AREN,4.58,796682.0,364.880356,0.0,0.0,0,0.0,0.0,0,-254.9153731809561,4,-350.0,2,"The Arena Group Holdings, Inc."
PWZ,23.33,355360.0,829.05488,0.0,0.0,0,0.0,350.00000000000006,3,0.0,0,0.0,0,Invesco California AMT-Free Municipal Bond ETF
PII,35.21,1325977.0,4668.765017000001,0.0,0.0,0,0.0,294.34933255138867,2,0.0,0,0.0,0,Polaris Inc.
OGN,12.12,6000133.0,7272.161195999999,0.0,54.447941331665184,0,0.0,286.44822615411334,3,0.0,0,0.0,0,Organon & Co.
BCAL,13.48,143008.0,192.774784,0.0,0.0,0,0.0,254.67683453466034,2,0.0,0,0.0,0,California BanCorp Common Stock
HLMN,7.66,4974509.0,3810.4738939999997,0.0,0.0,0,0.0,282.91845618029396,3,0.0,0,0.0,0,Hillman Solutions Corp. Common Stock
APLS,17.54,1806041.0,3167.795914,0.0,172.0807118651015,1,325.85074864080224,347.1266037257344,4,0.0,0,0.0,0,"Apellis Pharmaceuticals, Inc. Common Stock"
ARMN,5.47,921283.0,503.941801,0.0,0.0,0,0.0,0.0,0,0.0,2,0.0,2,Aris Mining Corporation
OPEN,0.7765,157958821.0,12265.50245065,184.6767001073209,184.6767001073209,2,162.63555978922128,180.53461424178343,3,0.0,0,0.0,0,Opendoor Technologies Inc Common Stock
MOO,68.09,16349.0,111.32034100000001,0.0,0.0,0,0.0,193.94082601630237,2,0.0,0,0.0,0,VanEck Agribusiness ETF
VNO,35.49,1154770.0,4098.27873,0.0,0.0,0,0.0,289.8772756541555,2,0.0,0,0.0,0,Vornado Realty Trust
