symbol,company_name,signals,price,volume,turnover,pink_daily,blue_daily,pink_weekly,blue_weekly,lired_daily,lired_weekly,DIF,DEA,MACD,EMAMACD,V1,V2,V3,V4
NXPI,NXP Semiconductors N.V.,"日PINK上穿10, , 周PINK上穿10",200.365,1146692.0,229756942.58,7.885794368069688,112.95524037269409,7.708775108031807,117.59067296674631,0,0,-5.913629773561723,-3.735545008346221,-4.356169530431004,-4.907558047704329,1.9480121951219511,-0.09267093894939493,-0.08182097455192576,-0.001193496083721609
OASC,OneAscent Small Cap Core ETF,"日BLUE>150(3天), , 周BLUE>150(2周), 倍量柱(2次)",25.03,1413.0,35367.39,22.060606866143978,0.0,13.435503766127256,0.0,0,0,-0.6929897676109285,-0.7813228899828435,0.17666624474383008,-0.011237800481696626,0.2438048780487805,-0.010058751055809945,-0.011516291273028674,0.00016032942389406022
NZUS,SPDR MSCI USA Climate Paris Aligned ETF,"日BLUE>150(4天), 周PINK上穿10",29.6788,45.0,1335.546,18.83336060296402,0.0,7.832420504763698,0.0,0,0,-0.8112017662726423,-0.7723470642075042,-0.07770940413027616,-0.2873751032364901,0.2895492682926829,-0.011713482484031201,-0.01295346262662244,0.0001363978156850363
OGCP,"Empire State Realty OP, L.P. Series 60","日BLUE>150(3天), 周PINK上穿10",7.7,300.0,2310.0,-0.08248415838397749,154.42825534379872,6.368149789469234,138.59192895918392,0,0,-0.8359599360366268,-0.504152385206578,-0.6636151016600975,-0.511005339853019,0.07512195121951219,-0.013866702273005571,-0.01087828703633507,-0.00032872567603375505
ONVO,Organovo Holdings Inc.,"周PINK上穿10, , 倍量柱(2次)",3.18,378736.0,1204380.48,1.2446603029455843,0.0,5.12554045725995,102.83185936596074,0,0,-0.8046192347678494,-0.1385355094991274,-1.332167450537444,-1.2241441074653716,0.03309756097560976,-0.013686342340811022,-0.00989939186143278,-0.0004165645527316067
PACS,"PACS Group, Inc.","日PINK上穿10, 周BLUE>150(3周)",11.63,293137.0,3409183.31,9.467098766430851,71.56394807798812,0.9359175682247426,200.0,0,0,-0.624897215185797,-0.546660721398753,-0.156472987574088,-0.17294552918698813,0.11317073170731709,-0.010841161695076845,-0.01044171831340129,-4.3938771984311056e-05
PALI,"Palisade Bio, Inc. Common Stock","周BLUE>150(7周), 倍量柱(1次)",0.7127,280387.0,199831.8149,1.4182823957791504,46.83962464303523,1.1596980556230507,196.21584839675768,0,0,-0.1172756324137495,-0.13132108048111368,0.02809089613472837,0.06373685596903313,0.007110731707317073,-0.002166258090629659,-0.0020117253019466055,-1.6998606755135886e-05
PBM,Psyence Biomedical Ltd. Common Shares,"日BLUE>150(8天), , 周BLUE>150(6周), 倍量柱(1次)",0.6105,30075.0,18360.787500000002,0.5612359970949344,165.85511249664071,-0.010612151175677282,200.0,0,0,-0.2523381711923348,-0.24394515017183072,-0.016786042041008198,-0.020574026407982907,0.006029756097560976,-0.004393021746650151,-0.00443422524713655,4.532385053503882e-06
PGRE,"PARAMOUNT GROUP, INC.","日BLUE>150(4天), , 周BLUE>150(2周)",4.155,512780.0,2130600.9,22.94996771131577,0.0,6.404173584003973,0.0,0,0,-0.16031318456576304,-0.17582187116011222,0.03101737318869835,-0.025887364765892498,0.04046341463414634,-0.0023110560464329535,-0.0027151690653402743,4.4452432079805285e-05
PJBF,PGIM Jennison Better Future ETF,"周PINK上穿10, , 倍量柱(3次)",55.07,137.0,7544.59,15.782582571619612,0.0,5.808213288501923,0.0,0,0,-1.9328508429967997,-2.0045688133643353,0.14343594073507138,-0.35683177213591843,0.5372682926829269,-0.027769206642263344,-0.030864422167374277,0.00034047370776220257
PKX,POSCO Holdings Inc. American Depositary Shares (Each representing 1/4th of a share of Common Stock),"周BLUE>150(3周), 倍量柱(1次)",51.7,970256.0,50162235.2,83.93548229277042,0.0,39.56386769281977,0.0,0,0,2.647106403192282,2.4547859729255506,0.38464086053346325,1.0005464469127499,0.5079878048780488,0.03838298686291458,0.04061550839125483,-0.00024557736811742724
PLTK,Playtika Holding Corp. Common Stock,"日BLUE>150(7天), , 周BLUE>150(3周)",4.22,1609035.0,6790127.699999999,0.5158933440057498,200.0,-0.772608756937827,178.64727763847372,0,0,-0.7713118048976577,-0.7362849198943916,-0.07005377000653223,-0.143055873224453,0.041487804878048776,-0.01165190883720936,-0.011725852052160049,8.133753644575803e-06
PMN,ProMIS Neurosciences Inc. Common Shares (ON),"日PINK上穿10, 周BLUE>150(2周)",0.64,7026.0,4496.64,6.5136102744610245,0.0,4.376673822668156,0.0,0,0,-0.06177982696701201,-0.05095588006530789,-0.02164789380340823,-0.006892548496310572,0.006292682926829269,-0.0010413868291136701,-0.0008731363475825308,-1.8507552968425322e-05
POWI,Power Integrations Inc,"日PINK上穿10, , 周PINK上穿10",55.1,230123.0,12679777.3,9.198651757740297,111.45887016414673,7.7353897553964455,95.82927850420478,0,0,-1.9365469297694773,-1.3666760493856878,-1.139741760767579,-1.1713932488338599,0.5355248780487805,-0.03112485327258574,-0.02772047741671747,-0.0003744813441455097
PRAE,PlanRock Alternative Growth ETF,"日BLUE>150(4天), , 周BLUE>150(2周), 倍量柱(1次)",30.4961,0.0,0.0,17.464870821634037,0.0,5.499180234096899,0.0,0,0,-0.9214925541572505,-0.9429258172719868,0.04286652622947251,-0.2420783927396168,0.2975229268292683,-0.012981982405530279,-0.014893669130956631,0.0002102855397968987
QDTE,Roundhill Innovation-100 0DTE Covered Call Strategy ETF,"日BLUE>150(3天), , 周BLUE>150(3周)",35.5622,346875.0,12335638.124999998,16.64204749066396,0.0,6.577697050565238,0.0,0,0,-1.2219431802046827,-1.3024998257946567,0.161113291179948,-0.0971317484642423,0.3461814634146341,-0.01849565336194431,-0.02021153554140917,0.00018874703974113477
QMID,WisdomTree U.S. MidCap Quality Growth Fund,"周BLUE>150(2周), 倍量柱(3次)",25.38,511.0,12969.18,25.822891756075247,0.0,8.219360747364009,0.0,0,0,-0.6282409010344168,-0.7441701392675703,0.23185847646630697,0.017467455325979805,0.24759634146341464,-0.008985279943404034,-0.010967736425811453,0.000218070213064816
QQQT,Defiance Nasdaq 100 Income Target ETF,"日BLUE>150(3天), , 周BLUE>150(2周)",16.9145,6736.0,113936.072,13.047655885056232,0.0,10.656626506024121,0.0,0,0,-0.6060947535041841,-0.6261090767056863,0.04002864640300441,-0.10185599867710589,0.16482341463414635,-0.008841224820153398,-0.009721818501270062,9.686530492283301e-05
RLAY,"Relay Therapeutics, Inc. Common Stock","日PINK上穿10, 周BLUE>150(3周)",3.09,1148598.0,3549167.82,6.946189942780483,0.0,2.300590550805155,0.0,0,0,-0.24037154114617465,-0.24567718078998643,0.010611279287623565,0.05799934101888975,0.030243902439024393,-0.004088472327699676,-0.0037382633117006513,-3.852299175989268e-05
RMBL,"RumbleOn, Inc. Class B Common Stock","日BLUE>150(3天), 周PINK上穿10",3.39,63293.0,214563.27000000002,4.261424731172591,200.0,8.514164543041232,0.0,0,0,-0.29201742441432055,-0.25528468684680405,-0.07346547513503299,-0.07386999435147565,0.03329268292682926,-0.004712081932545992,-0.00453571671678125,-1.940017373412157e-05
ROSC,Hartford Multifactor Small Cap ETF,"日BLUE>150(4天), 周PINK上穿10, , 倍量柱(2次)",40.2,1023.0,41124.600000000006,20.927728384125874,0.0,8.912518604296,0.0,0,0,-0.9538477164799986,-1.0581986281161484,0.2087018232722997,0.001185656034169924,0.3924634146341464,-0.013906350547244262,-0.015548719955478633,0.00018066063490578083
RVTY,"Revvity, Inc.","日PINK上穿10, 周BLUE>150(2周)",106.665,430088.0,45875336.52,4.684326813184537,142.61934724903867,31.045954913423827,200.0,0,0,-2.451741785437193,-1.6836632026250546,-1.5361571656242763,-0.6090139538045874,1.0395121951219513,-0.042249177272860816,-0.030858725977879194,-0.0012529496424479782
RULE,Adaptive Core ETF,"周PINK上穿10, , 倍量柱(2次)",20.54,2808.0,57676.32,17.914955468308477,0.0,7.606591721123281,0.0,0,0,-0.5538996261836928,-0.5729176423985984,0.03803603242981124,-0.09769102140628476,0.200390243902439,-0.007916640208300102,-0.008775259345955312,9.444810514207308e-05
RVT,"Royce Small-Cap Trust, Inc.","日BLUE>150(3天), 周PINK上穿10",14.5204,115335.0,1674710.334,22.022313117703753,0.0,9.396115493055873,0.0,0,0,-0.4265403921983122,-0.48179823512214204,0.1105156858476597,-0.023606952876698624,0.14132634146341463,-0.006196538836325732,-0.00726451181514103,0.00011747702766968272
SCS,"Steelcase, Inc.","日PINK上穿10, , 周PINK上穿10",10.64,564947.0,6011036.08,7.817392537201769,135.356521620235,5.554163345088503,129.03697263528917,0,0,-0.3897539696093446,-0.26033184518576113,-0.25884424884716695,-0.29447707672089035,0.10402439024390245,-0.0060865395274327105,-0.005611932902842159,-5.22067287049607e-05
SDVD,FT Vest SMID Rising Dividend Achievers Target Income ETF,"日BLUE>150(4天), , 周BLUE>150(2周), 倍量柱(1次)",19.94,53812.0,1073011.28,25.1875870156437,0.0,7.7625859869773155,0.0,0,0,-0.5001428167296922,-0.6000980021910308,0.19991037092267727,0.05492294934298354,0.19439024390243903,-0.007281560955543831,-0.00860042443109605,0.0001450749823107441
SEG,Seaport Entertainment Group Inc.,"日BLUE>150(3天), , 周BLUE>150(2周), 倍量柱(1次)",19.985,34952.0,698515.72,4.122359227460831,200.0,,200.0,0,0,-1.7431151723141376,-1.5366697139113115,-0.41289091680565226,-0.5088923215620564,0.19456853658536585,-0.027546123743275697,-0.02693499635438995,-6.722401277743206e-05
SFLO,VictoryShares Small Cap Free Cash Flow ETF,"日BLUE>150(3天), , 周BLUE>150(2周)",24.93,16712.0,416630.16,30.612754711760683,0.0,11.65828993434444,0.0,0,0,-0.5419586132377283,-0.7344132083223146,0.3849091901691726,0.18162080165071084,0.24305243902439025,-0.00751235579692261,-0.00959896603845203,0.00022952712656823627
SHIM,Shimmick Corporation Common Stock,"周BLUE>150(2周), 倍量柱(1次)",1.71,12290.0,21015.899999999998,16.347800253263834,0.0,3.5581892070906065,0.0,0,0,-0.17756989346546193,-0.20664484843631853,0.05814990994171321,0.026151500252915412,0.016617073170731706,-0.002670911330086085,-0.0029896590720890565,3.5062251620326867e-05
SGDM,Sprott Gold Miners ETF,"周PINK下穿94, , 倍量柱(1次)",36.42,105901.0,3856914.4200000004,90.31096882515924,0.0,94.25668396722756,0.0,0,0,1.5165437978366398,1.1632762710514752,0.7065350535703292,0.7479480250609403,0.3550731707317073,0.02436692042114902,0.023506456922072233,9.465098489844642e-05
SHO,"Sunstone Hotel Investors, Inc.","日BLUE>150(3天), 周PINK上穿10",9.615,841514.0,8091157.11,12.425507593883905,141.7125468216072,8.268046012714736,0.0,0,0,-0.44265278236066763,-0.4200191494230399,-0.045267265875255425,-0.0893037497173572,0.09347560975609757,-0.006964225262014109,-0.006988704339086752,2.6926984779906787e-06
SPUC,Simplify US Equity PLUS Upside Convexity ETF,"日BLUE>150(4天), 周PINK上穿10, , 倍量柱(3次)",38.39,2272.0,87222.08,16.29982922402224,0.0,7.690014100818665,0.0,0,0,-1.2000843814968931,-1.184347861305428,-0.03147304038293042,-0.3027304306819128,0.37438829268292684,-0.017408788520625496,-0.018906540284281077,0.000164752694002114
SPYT,Defiance S&P 500 Income Target ETF,"日BLUE>150(3天), , 周BLUE>150(3周)",17.6601,55393.0,978245.9193,18.743998490220463,0.0,7.895254990881435,0.0,0,0,-0.4708869734011074,-0.4979872209428439,0.05420049508347302,-0.07227825259279194,0.1719760975609756,-0.006869556413958533,-0.007713247851344021,9.280605811240366e-05
SSD,"Simpson Manufacturing Co., Inc.","日PINK上穿10, , 周PINK上穿10, 周BLUE>150(2周)",154.145,105236.0,16221603.22,9.245436492848604,60.99161417695218,7.164791379986335,167.21263604499737,0,0,-3.6990210021144208,-3.036275437722234,-1.3254911287843738,-1.3614739587334324,1.5028170731707315,-0.059888479135254746,-0.054976224627279704,-0.0005403479958772546
SSTK,"SHUTTERSTOCK, INC.","日BLUE>150(5天), , 周BLUE>150(2周)",19.55,135921.0,2657255.5500000003,7.166726726362947,0.0,1.741334680487699,158.71477695775508,0,0,-2.304362089270356,-2.6638247105861823,0.718925242631653,0.3610173404353468,0.19015853658536586,-0.0352862803530771,-0.03891332523969878,0.00039897493752838497
STIP,iShares 0-5 Year TIPS Bond ETF,"日PINK下穿94, , 周PINK下穿94, , 倍量柱(1次)",102.9002,156085.0,16061177.717,95.57184060228204,0.0,94.61618876415542,0.0,0,0,0.3065994662476328,0.3193567873585968,-0.025514642221928008,-0.06593881496127743,1.0040536585365853,0.005126634871896685,0.004777536538883466,3.840081663145403e-05
STPZ,PIMCO 1-5 Year U.S. TIPS Index Exchange-Traded Fund,"日PINK下穿94, , 周PINK下穿94, 黄金柱(1次), 倍量柱(2次)",53.66,27523.0,1476884.18,96.17786907941249,0.0,94.09442945110132,0.0,0,0,0.18036758207497883,0.1890826232208915,-0.017430082291825355,-0.04124597839655701,0.5236121951219512,0.0030120540004212604,0.002814056172687764,2.1779761050684606e-05
STPZ,PIMCO 1-5 Year U.S. TIPS Index Exchange-Traded Fund,"日PINK下穿94, , 周PINK下穿94, 黄金柱(1次), 倍量柱(2次)",53.66,27523.0,1476884.18,96.17786907941249,0.0,94.09442945110132,0.0,0,0,0.18036758207497883,0.1890826232208915,-0.017430082291825355,-0.04124597839655701,0.5236121951219512,0.0030120540004212604,0.002814056172687764,2.1779761050684606e-05
STRS,Stratus Properties Inc,"周BLUE>150(6周), 倍量柱(1次)",17.84,12610.0,224962.4,11.177607644259023,74.53982295138933,2.4419672200481943,200.00000000000003,0,0,-0.40702747903143077,-0.43903007204125216,0.06400518601964278,0.07663369061944096,0.17415853658536587,-0.007209468842519884,-0.007012112678362157,-2.1709178057349923e-05
SUPL,ProShares Supply Chain Logistics ETF,"周PINK上穿10, 周BLUE>150(2周), 倍量柱(2次)",36.58,303.0,11083.74,14.032234023794745,127.08372593809352,6.07936681637212,178.27534949279428,0,0,-0.3763500867097562,-0.3110055731094883,-0.13068902720053588,-0.08351397925222534,0.3568780487804878,-0.006418856421894215,-0.005563346280004472,-9.410611560787166e-05
SUPP,TCW Transform Supply Chain ETF,"周BLUE>150(2周), 黄金柱(1次), 倍量柱(3次)",60.073,2601.0,156249.873,26.471108643811434,0.0,12.434334577813365,0.0,0,0,-1.2561775254009149,-1.651998153187778,0.7916412555737264,0.25185721458279964,0.5864365853658536,-0.01689530776808379,-0.022385272710428606,0.0006038961436579299
SWP,SWP Growth & Income ETF,"日BLUE>150(4天), , 周BLUE>150(2周), 倍量柱(1次)",24.79,1385.0,34334.15,26.646881259162633,0.0,,0.0,0,0,-0.40387421574289206,-0.39804480285638344,-0.011658825773017245,-0.1385555602851294,0.2414017073170732,-0.005915763473655744,-0.006598160673047339,7.506369193307542e-05
SYRA,Syra Health Corp. Class A Common Stock,"日BLUE>150(4天), , 周BLUE>150(2周), 倍量柱(1次)",0.3201,268612.0,85982.7012,2.5534874261829144,0.0,0.8375299589296124,200.0,0,0,-0.0334472641479025,-0.028581261263098515,-0.00973200576960797,-0.009151987117495505,0.003179756097560976,-0.0005068027727159513,-0.0004903804537511536,-1.8064550861277473e-06
SZNE,Pacer CFRA- Stoval Equal Weight Seasonal Rotation ETF,"日BLUE>150(3天), 周PINK上穿10, , 倍量柱(1次)",34.72,154.0,5346.88,22.984861574930804,0.0,9.835208887382358,0.0,0,0,-0.7373459457886753,-0.7411187775944318,0.007545663611512987,-0.1284917563016545,0.33873170731707314,-0.010854199069977921,-0.011475888867203871,6.838587769485452e-05
TLK,PT Telekomunikasi Indonesia,"日PINK上穿10, , 周PINK上穿10, , 黄金柱(1次), 倍量柱(1次)",14.15,488495.0,6912204.25,6.814608475376525,64.24423930571082,7.138669262379872,93.17209865836121,0,0,-0.40671261199823405,-0.34235190752829814,-0.12872140893987183,-0.02499924920154235,0.1378048780487805,-0.007055978051765971,-0.0058336047917524865,-0.00013446105860148328
TSQ,"TOWNSQUARE MEDIA, INC.","日BLUE>150(4天), , 周BLUE>150(4周), 黄金柱(1次), 倍量柱(1次)",7.895,55124.0,435203.98,20.727859843037365,0.0,7.6451473757375865,0.0,0,0,-0.2926610118328954,-0.3387347781073928,0.09214753254899477,0.03779308477234298,0.07704878048780488,-0.0044906376908216555,-0.005007798783228241,5.688772016472439e-05
TWN,"Taiwan Fund, Inc.","日BLUE>150(3天), , 周BLUE>150(3周), 倍量柱(2次)",35.1182,9280.0,325896.896,17.236913032155098,0.0,4.239023632387113,0.0,0,0,-1.0559629918014437,-1.0810813422143426,0.050236700825797787,-0.19734954633861337,0.3428451219512196,-0.016627940606709635,-0.018499981489757945,0.0002059244971353141
UG,"United-Guardian, Inc.","日PINK上穿10, , 周PINK上穿10, , 倍量柱(2次)",9.16,31989.0,293019.24,6.884652887935809,43.82943445316253,6.045312736476358,0.0,0,0,-0.29029586529441964,-0.24496248455379813,-0.09066676148124303,-0.04292873150662466,0.09158536585365853,-0.004161577873384031,-0.0036120070820747294,-6.0452787044023226e-05
UGRO,"urban-gro, Inc. Common Stock","日PINK上穿10, , 周PINK上穿10, 周BLUE>150(4周), 倍量柱(2次)",0.584199,64953.0,37945.477647,3.432159488910446,95.78943253272779,7.049159261968615,200.0,0,0,-0.060259297728915695,-0.03224226683786712,-0.05603406178209715,-0.026743320105691967,0.005854629268292683,-0.0011054672886107843,-0.0007725942066229882,-3.661603901865758e-05
UMDD,ProShares UltraPro MidCap400,"日BLUE>150(3天), 周PINK上穿10",21.4399,6130.0,131426.587,22.237896103429318,0.0,8.248489524812516,0.0,0,0,-1.6904501692724274,-1.9592010428181925,0.5375017470915302,0.12874925799915718,0.20790195121951224,-0.024770203837794685,-0.028222136243488804,0.000379712564626353
UMDD,ProShares UltraPro MidCap400,"日BLUE>150(3天), 周PINK上穿10",21.4399,6130.0,131426.587,22.237896103429318,0.0,8.248489524812516,0.0,0,0,-1.6904501692724274,-1.9592010428181925,0.5375017470915302,0.12874925799915718,0.20790195121951224,-0.024770203837794685,-0.028222136243488804,0.000379712564626353
UPGR,Xtrackers US Green Infrastructure Select Equity ETF,"日BLUE>150(3天), , 周BLUE>150(4周)",15.75,89.0,1401.75,14.801898613458539,0.0,4.735352318880042,0.0,0,0,-0.575315792200584,-0.6598340421786489,0.1690364999561298,0.03741524209402404,0.15365853658536585,-0.008485946325874016,-0.009716865633471707,0.000135401123835746
USE,USCF Energy Commodity Strategy Absolute Return Fund,"周BLUE>150(2周), 倍量柱(2次)",27.5858,57.0,1572.3906,35.65035626316207,0.0,4.06100548725404,0.0,0,0,-0.2991117675316026,-0.567550940834801,0.5368783466063967,0.4605024364055328,0.26912975609756096,-0.005520129198394064,-0.007537576569119615,0.00022191921077981063
VEC,VECTRUS INC COM STK (IN),"周BLUE>150(2周), 倍量柱(1次)",32.84,133607.0,4387653.880000001,35.767247483243665,0.0,11.474133560360178,0.0,0,0,-0.49603040177256474,-0.6868814837354205,0.38170216392571144,0.38551355309385793,0.32102439024390245,-0.008272047508331326,-0.009034316421298861,8.384958042642883e-05
VSTS,Vestis Corporation,"日PINK上穿10, 日BLUE>150(4天), , 周BLUE>150(4周), 倍量柱(1次)",9.895,2099302.0,20772593.29,8.034974299766517,0.0,-1.5189515086562047,200.0,0,0,-1.0854537902307726,-1.0754924975747333,-0.019922585312078578,0.009428309612668488,0.09713414634146342,-0.01735119377412951,-0.01686669414519631,-5.3294959182652e-05
VTSI,"VirTra, Inc. Common Stock","周BLUE>150(2周), 倍量柱(1次)",5.17,51076.0,264062.92,18.917811930449993,0.0,5.257070264718828,0.0,0,0,-0.31661400507030546,-0.3272230077846699,0.02121800542872887,-0.042261516824135315,0.05070731707317073,-0.0047875250964200325,-0.005286459378051929,5.4882770979508575e-05
VTIP,Vanguard Short-Term Inflation-Protected Securities Index Fund,"日PINK下穿94, , 周PINK下穿94, , 倍量柱(1次)",49.615,538133.0,26699468.795,95.44765127578518,0.0,96.37999376578273,0.0,0,0,0.15771388200396075,0.16247932562613204,-0.00953088724434259,-0.02546343486211875,0.48409780487804877,0.0025636939776213508,0.0024030404809704336,1.767188463160089e-05
VTWV,Vanguard Russell 2000 Value ETF,"日BLUE>150(3天), 周PINK上穿10",135.355645,8250.0,1116684.07125,28.049028229493462,0.0,9.78805021198442,0.0,0,0,-2.829028339945836,-3.416129959604803,1.1742032393179338,0.2877016346836561,1.3188792439024388,-0.04076645286499403,-0.04858333444835506,0.0008598569741697134
WBX.WS,"Wallbox N.V. Warrants, each warrant to purchase one Class A Ordinary Share","日PINK上穿10, , 周PINK上穿10, , 倍量柱(2次)",0.0205,1000.0,20.5,6.829799184625411,109.7718673860015,5.354613554031641,0.0,0,0,-0.008037407376469491,-0.0038548061039638047,-0.008365202545011372,-0.006401079914943667,0.0002,-0.00014583081578190156,-0.00010994457262239479,-3.947486747545744e-06
WBIG,WBIG Stock,"日BLUE>150(3天), 周PINK上穿10, , 倍量柱(1次)",22.89,1615.0,36967.35,14.125399969192454,0.0,7.839806514881541,0.0,0,0,-0.3635480272653169,-0.33360630229710436,-0.059883449936425026,-0.11516963125947463,0.2234146341463415,-0.005506651767017784,-0.00571776492693586,2.3222447590988353e-05
WBIL,WBI BullBear Quality 3000 ETF,"日BLUE>150(5天), 周PINK上穿10, , 倍量柱(1次)",31.98,1325.0,42373.5,2.2343078931712954,162.7157894161016,3.9871822230890936,0.0,0,0,-1.041175114017335,-0.9910908999409815,-0.1001684281527071,-0.29055198305406077,0.31229268292682927,-0.015302313749030017,-0.01617435605792361,9.592465397829541e-05
WDNA,WisdomTree BioRevolution Fund,"周BLUE>150(2周), 倍量柱(3次)",13.46,1387.0,18669.02,11.723683106789405,0.0,5.2880724945986675,0.0,0,0,-0.33683369157584764,-0.36921646371893146,0.06476554428616765,0.009199287800382476,0.1311219512195122,-0.005152127626670222,-0.0055562107377793105,4.444914222199973e-05
WEYS,Weyco Group Inc,"周PINK上穿10, 周BLUE>150(2周), 倍量柱(1次)",28.325,23764.0,673115.2999999999,6.512886695414458,60.997131050166956,4.2471575456859085,169.14173836553502,0,0,-2.179126394941761,-1.8186251897609318,-0.7210024103616588,-0.9738997620126085,0.27834146341463417,-0.03270820051542794,-0.03238766932004163,-3.525843149249412e-05
WLYB,"John Wiley & Sons, Inc. Class B","日BLUE>150(3天), , 周BLUE>150(2周), 倍量柱(2次)",44.25,1039.0,45975.75,84.09606619074387,0.0,50.00752511839126,0.0,0,0,0.6775934349505661,-0.5687577717088466,2.4927024133188254,2.203623554888365,0.43134146341463414,0.012227472911650439,0.0050364496475220925,0.0007910125590541181
XDTE,Roundhill S&P 500 0DTE Covered Call Strategy ETF,"日BLUE>150(3天), , 周BLUE>150(3周)",45.84,115107.0,5276504.880000001,20.216694013161487,0.0,8.182407066463483,0.0,0,0,-1.19767275110231,-1.27073713925701,0.1461287763093999,-0.12587750311903032,0.4464878048780488,-0.018022449591036882,-0.019834505324688938,0.00019932613070172613
XHR,"Xenia Hotels & Resorts, Inc.","日BLUE>150(3天), 周PINK上穿10",12.315,408233.0,5027389.395,11.037065442227892,149.57539563612954,6.9639073643235445,144.63590479261947,0,0,-0.5580172942224699,-0.5508293486795584,-0.014375891085823156,-0.038351019842493436,0.11980487804878048,-0.00895699404450051,-0.008811695569579513,-1.598283224130966e-05
