symbol,price,Volume,turnover,blue_daily,max_blue_daily,blue_days,latest_day_blue_value,blue_weekly,max_blue_weekly,blue_weeks,latest_week_blue_value,has_day_week_blue,day_heima_count,week_heima_count,day_juedi_count,week_juedi_count,has_day_heima,has_week_heima,has_day_juedi,has_week_juedi,latest_cci_daily,latest_cci_weekly,company_name
VG,5.7729,9162861.0,5289.62802669,59.2872214530148,71.01509995130723,0,0.0,200.0,200.0,5,200.0,False,0,0,1,0,False,False,True,False,-135.56383502754048,-99.17605442753863,"Venture Global, Inc."
TENB,24.26,607939.0,1474.860014,115.4548054885294,115.4548054885294,1,115.4548054885294,131.92042138584344,142.47894183105652,2,131.92042138584344,False,0,1,1,1,False,True,True,True,-286.5112957584569,-131.68372857894025,"Tenable Holdings, Inc."
MSTR,163.95,12719165.0,208530.710175,0.0,0.0,0,0.0,0.0,200.0,2,200.0,False,1,0,1,1,True,False,True,True,-146.67200341551927,-92.49525451795475,MicroStrategy Inc
FAAS,0.0807,94211948.0,760.29042036,0.0,98.65443515306539,0,0.0,199.99999999999997,199.99999999999997,2,199.99999999999997,False,0,0,0,1,False,False,False,True,-146.17067013517757,-134.94612003089972,DigiAsia Corp. Ordinary Shares
HDRO,25.9185,71370.0,184.98033450000003,0.0,0.0,0,0.0,0.0,200.0,3,200.0,False,0,1,0,1,False,True,False,True,-30.712270424148958,-103.35310218329421,Defiance Next Gen H2 ETF
PBH,61.625,140789.0,867.6122125,0.0,0.0,0,0.0,0.0,170.32532135242755,2,170.32532135242755,False,0,0,0,0,False,False,False,False,96.52153745182467,8.014854895226994,Prestige Consumer Healthcare Inc.
STBX,2.11,902744.0,190.478984,0.0,0.0,0,0.0,0.0,133.14760630738874,3,133.14760630738874,False,0,0,0,0,False,False,False,False,-4.233135230945695,-55.37049868422131,Starbox Group Holdings Ltd. Class A Ordinary Shares
PAVS,0.02325,179198351.0,416.636166075,0.022158623647533546,0.022158623647533546,0,0.0,191.64094002616125,199.99999999999997,3,191.64094002616125,False,0,0,0,0,False,False,False,False,-46.96059385085879,-142.65433188070307,Paranovus Entertainment Technology Ltd. Class A Ordinary Shares
AEE,98.0186,572095.0,5607.5950967,0.0,125.16114536145434,4,125.16114536145434,0.0,0.0,0,0.0,False,0,0,0,1,False,False,False,True,-61.20500437326595,-130.0480814346491,Ameren Corporation
ORIC,9.055,779771.0,706.0826404999999,177.37868002134203,177.37868002134203,6,177.37868002134203,0.0,0.0,0,0.0,False,0,0,1,1,False,False,True,True,-124.35550241516295,-162.12750666658255,"Oric Pharmaceuticals, Inc. Common Stock"
NEHC,0.457,2456238.0,112.2500766,0.0,200.0,3,182.1893651790425,0.0,0.0,0,0.0,False,1,0,0,0,True,False,False,False,54.36332767402388,-67.878165108039,New Era Helium Inc Common Stock
CRTO,20.594,257659.0,530.6229446000001,0.0,0.0,0,0.0,0.0,157.27339459131966,3,157.27339459131966,False,0,0,0,0,False,False,False,False,34.55357670644111,-45.069462125212674,Criteo S.A.
MGEE,80.49,50341.0,405.194709,0.0,0.0,0,0.0,0.0,200.0,3,200.0,False,0,0,0,1,False,False,False,True,54.24443309262355,-80.45967663859042,MGE Energy Inc
MASK,0.3096,5124739.0,158.66191944,0.0,61.57233831338009,0,0.0,0.0,170.23790375224405,2,170.23790375224405,False,0,0,1,0,False,False,True,False,-122.99812236321154,-163.2750737492888,3 E Network Technology Group Ltd Class A Ordinary Shares
AMT,179.71,969099.0,17415.678129000004,0.0,0.0,0,0.0,0.0,189.16096505789417,2,189.16096505789417,False,0,0,0,0,False,False,False,False,11.58817746456686,-57.99228037511815,American Tower Corporation
ME,0.6063,29751445.0,1803.8301103499998,0.0,106.74118619117229,2,106.74118619117229,131.58443589873286,134.09612030896434,3,131.58443589873286,False,0,1,1,1,False,True,True,True,-89.74410501406108,-141.42939510757162,23andMe Holding Co. Class A Common Stock
CHPT,7.4054,555883.0,411.65359682,0.0,0.0,0,0.0,0.0,145.25689110197516,2,145.25689110197516,False,0,1,0,1,False,True,False,True,-94.95970641473875,-111.56700981602033,"ChargePoint Holdings, Inc."
YSXT,1.66,1174625.0,194.98775,0.0,192.28512788843682,3,192.28512788843682,0.0,184.18655145327872,1,184.18655145327872,False,1,1,1,1,True,True,True,True,-82.09030628354911,-157.52285951787206,"YSX Tech. Co., Ltd Class A Ordinary Shares"
NIU,3.005,524732.0,157.681966,136.94707418555046,136.94707418555046,2,136.94707418555046,185.52119989942474,185.52119989942474,2,185.52119989942474,False,0,0,1,1,False,False,True,True,-162.09057093236814,-127.73267494283202,Niu Technologies American Depositary Shares
TGL,5.49,387101.0,212.51844900000003,113.98480431838233,113.98480431838233,1,113.98480431838233,140.1401444272385,149.21000503869288,4,140.1401444272385,False,0,0,0,1,False,False,False,True,-94.34329063355688,-179.53059162233794,Treasure Global Inc. Common Stock
MOHO,0.0999,55110503.0,550.55392497,0.0,147.75837253544893,3,147.75837253544893,132.61826162716346,132.61826162716346,1,132.61826162716346,False,1,0,0,0,True,False,False,False,-37.25856697819319,-83.60263612911065,MOHO Stock
COST,856.0,2056391.0,176027.0696,137.63400673278625,137.63400673278625,3,137.63400673278625,179.6182640440829,179.6182640440829,3,179.6182640440829,True,0,0,1,1,False,False,True,True,-161.34769166196932,-191.47773643596878,Costco Wholesale Corporation
ULTY,38.46,425972.0,1638.2883120000001,88.87084783335665,88.87084783335665,0,0.0,188.34954751814308,195.42554016417066,3,188.34954751814308,False,1,1,1,0,True,True,True,False,-204.0898023690048,-92.80042438803568,YieldMax Ultra Option Income Strategy ETF
CUZ,25.02,310788.0,777.591576,0.0,110.99242670445943,1,110.99242670445943,0.0,200.0,2,200.0,False,1,0,1,0,True,False,True,False,-31.277956073183336,-73.4050673272956,Cousins Properties Inc.
